"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","learnMore"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<div class=""views-element-container block block-views block-views-blockblog-block-media-cards-tax-tags"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<figure class=""home-hero-desktop"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<h2 class=""hidden-xs hidden-sm"" style=""width: 450px;font-size:3.5rem;"">COVID-19, FLU and RSV:<br>All About This Year’s Vaccines</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<p style=""font-size: 2rem;"">12 questions answered by our infectious disease experts</p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<p style=""font-size: 2rem;""><a class=""btn btn-lg btn-primary"" data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""6a17c7d1-a705-4201-be20-1a8c3fcee7bb"" href=""/health-wellness/flu-prevention"" title=""Flu Prevention""><strong>Learn More</strong></a></p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""row hidden-xs hidden-sm"" style=""margin-right: -20px;margin-left: -20px !important;"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""block block-paragraph-blocks block-paragraph-fieldnodefield-widgets1home-page"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<h2>Highlighted Stories</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""mc-image"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""mc-body"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""mc-image"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""mc-body"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""mc-image"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""mc-body"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""more-link"">      <a href=""/healthsource"">View all Stories &gt;&gt;</a>    </div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""monty"">    <img src=""https://d2ubrtwy6ww54e.cloudfront.net/www.uvmhealth.org/assets/2021-04/childrens-hospital-monty-moose.png"">  </div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""children-title"">    <h2>Inside the Children's Hospital</h2>  </div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""col-xs-12 col-sm-8"">            <h3><a href=""/healthsource/small-mighty"" hreflang=""en""> ‘Small, But Mighty’</a></h3>      <p>How UVM Children’s Hospital helped save the life of an infant with brain cancer.</p>          </div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""col-xs-12 col-sm-4 hidden-xs"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""children-footer"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""views-element-container block block-views block-views-blocknews-block-1"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter","<div class=""layout layout--onecol"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/clinical-trials-and-research","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/clinical-trials-and-research","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/clinical-trials-and-research","<div class=""layout__region layout__region--first"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<label for=""edit-populate"">Keyword Search</label>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<input data-drupal-selector=""edit-populate"" type=""text"" id=""edit-populate"" name=""populate"" value="""" size=""30"" maxlength=""128"" class=""form-text form-control"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<div id=""block-uvmh-default-mainpagecontent"" class=""block block-system block-system-main-block page-content"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""layout__region layout__region--middle container-fluid"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-3 trim-left sm-plus-trim-right"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/network-locations","<div class=""col-12 col-md-9 trim-left"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/research-and-education","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/research-and-education","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/research-and-education","<div class=""layout__region layout__region--first"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<div class=""region region-title-banner"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p style=""font-size: 3rem; margin-top: 30px;line-height: 1.3;""><strong>Across the country, health care staff suffer more violent assaults than any other profession.</strong></p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<h2 style=""font-size: 3rem; margin-top: 30px;margin-bottom:40px;"">Our staff share their stories, as a national crisis hits home.</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<h2 style=""margin-top: 40px;"">The impact is far-reaching.</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<span class=""dkgreen"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<span class=""ltgreen""><strong>Sunil Eappen, MD, MBA</strong><br>President and CEO, The University of Vermont Health Network</span>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<div class=""row"" style=""background:#f4f4f5;margin-top:40px;"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<div class=""hidden-xs"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p class=""text-align-center"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<h2 style=""margin-top: 50px;"">More Stories</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<div class=""hidden-xs"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<strong>Join the conversation on social media:</strong>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<h2 style=""margin-top: 50px;"">About This Work</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p>Health care organization across the country have grappled with rising violence for several years, but the local impact is rarely well known or understood. As reports of violence from our own staff increased, we began seeking ways to amplify their stories.</p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p>The response from our frontline caregivers was immediate, with individuals coming forward to share heartbreaking stories.</p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p>We chose to raise our voices, so we can <strong>end the silence on health care violence</strong>, support each other and work toward solutions together.</p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<h3>Sources</h3>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p style=""font-size:14px;"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p style=""font-size:14px;"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/violence","<p style=""font-size:14px;"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
